Index Name,DATE,pe,pb,divYield,pe*pb
Nifty Bank,07-09-2007,18.8,3,1.06,56.4
Nifty Bank,10-09-2007,18.88,3.01,1.05,56.8288
Nifty Bank,11-09-2007,18.73,2.99,1.06,56.0027
Nifty Bank,12-09-2007,18.64,2.97,1.07,55.3608
Nifty Bank,13-09-2007,18.97,3.03,1.05,57.4791
Nifty Bank,14-09-2007,18.99,3.03,1.05,57.5397
Nifty Bank,17-09-2007,18.95,3.02,1.05,57.229
Nifty Bank,18-09-2007,19.4,3.09,1.02,59.946
Nifty Bank,19-09-2007,20.34,3.24,0.98,65.9016
Nifty Bank,20-09-2007,20.31,3.24,0.98,65.8044
Nifty Bank,21-09-2007,20.51,3.27,0.97,67.0677
Nifty Bank,24-09-2007,21.02,3.35,0.95,70.417
Nifty Bank,25-09-2007,20.96,3.34,0.95,70.0064
Nifty Bank,26-09-2007,21.31,3.4,0.93,72.454
Nifty Bank,27-09-2007,21.53,3.43,0.92,73.8479
Nifty Bank,28-09-2007,22.1,3.52,0.9,77.792
Nifty Bank,01-10-2007,21.95,3.5,0.91,76.825
Nifty Bank,03-10-2007,22.25,3.55,0.89,78.9875
Nifty Bank,04-10-2007,22.08,3.52,0.9,77.7216
Nifty Bank,05-10-2007,21.56,3.44,0.92,74.1664
Nifty Bank,08-10-2007,20.96,3.34,0.95,70.0064
Nifty Bank,09-10-2007,21.7,3.46,0.92,75.082
Nifty Bank,10-10-2007,22.07,3.52,0.9,77.6864
Nifty Bank,11-10-2007,22.42,3.58,0.89,80.2636
Nifty Bank,12-10-2007,21.68,3.48,0.91,75.4464
Nifty Bank,15-10-2007,22.54,3.63,0.87,81.8202
Nifty Bank,16-10-2007,23.08,3.72,0.85,85.8576
Nifty Bank,17-10-2007,22.12,3.56,0.89,78.7472
Nifty Bank,18-10-2007,20.78,3.35,0.95,69.613
Nifty Bank,19-10-2007,20.27,3.27,0.97,66.2829
Nifty Bank,22-10-2007,20.39,3.33,0.95,67.8987
Nifty Bank,23-10-2007,21.83,3.57,0.89,77.9331
Nifty Bank,24-10-2007,22.08,3.62,0.88,79.9296
Nifty Bank,25-10-2007,22.61,3.71,0.85,83.8831
Nifty Bank,26-10-2007,23.42,3.85,0.82,90.167
Nifty Bank,29-10-2007,23.22,3.96,0.8,91.9512
Nifty Bank,30-10-2007,23.06,3.93,0.81,90.6258
Nifty Bank,31-10-2007,23.17,3.97,0.8,91.9849
Nifty Bank,01-11-2007,23.65,4.05,0.78,95.7825
Nifty Bank,02-11-2007,24.58,4.21,0.75,103.4818
Nifty Bank,05-11-2007,24.16,4.14,0.77,100.0224
Nifty Bank,06-11-2007,23.69,4.06,0.78,96.1814
Nifty Bank,07-11-2007,23.37,4,0.79,93.48
Nifty Bank,08-11-2007,22.82,3.91,0.81,89.2262
Nifty Bank,09-11-2007,22.52,3.86,0.82,86.9272
Nifty Bank,12-11-2007,22.52,3.86,0.82,86.9272
Nifty Bank,13-11-2007,23.29,3.99,0.79,92.9271
Nifty Bank,14-11-2007,24.71,4.23,0.75,104.5233
Nifty Bank,15-11-2007,24.31,4.16,0.76,101.1296
Nifty Bank,16-11-2007,24.36,4.17,0.76,101.5812
Nifty Bank,19-11-2007,24.16,4.14,0.77,100.0224
Nifty Bank,20-11-2007,23.85,4.08,0.78,97.308
Nifty Bank,21-11-2007,22.7,3.89,0.82,88.303
Nifty Bank,22-11-2007,23.14,3.96,0.8,91.6344
Nifty Bank,23-11-2007,23.08,3.95,0.8,91.166
Nifty Bank,26-11-2007,23.45,4.02,0.79,94.269
Nifty Bank,27-11-2007,23.32,3.99,0.79,93.0468
Nifty Bank,28-11-2007,23.07,3.95,0.8,91.1265
Nifty Bank,29-11-2007,23.46,4.02,0.79,94.3092
Nifty Bank,30-11-2007,24.11,4.13,0.77,99.5743
Nifty Bank,03-12-2007,24.16,4.14,0.77,100.0224
Nifty Bank,04-12-2007,24.08,4.12,0.77,99.2096
Nifty Bank,05-12-2007,24.64,4.22,0.75,103.9808
Nifty Bank,06-12-2007,24.74,4.23,0.75,104.6502
Nifty Bank,07-12-2007,25.19,4.31,0.74,108.5689
Nifty Bank,10-12-2007,25.36,4.34,0.73,110.0624
Nifty Bank,11-12-2007,25.95,4.44,0.71,115.218
Nifty Bank,12-12-2007,25.86,4.43,0.72,114.5598
Nifty Bank,13-12-2007,25.51,4.37,0.73,111.4787
Nifty Bank,14-12-2007,25.21,4.32,0.73,108.9072
Nifty Bank,17-12-2007,24.24,4.15,0.76,100.596
Nifty Bank,18-12-2007,23.86,4.08,0.78,97.3488
Nifty Bank,19-12-2007,23.76,4.07,0.78,96.7032
Nifty Bank,20-12-2007,23.77,4.07,0.78,96.7439
Nifty Bank,24-12-2007,24.59,4.21,0.75,103.5239
Nifty Bank,26-12-2007,25.09,4.3,0.74,107.887
Nifty Bank,27-12-2007,25.17,4.31,0.74,108.4827
Nifty Bank,28-12-2007,25.28,4.33,0.73,109.4624
Nifty Bank,31-12-2007,25.37,4.34,0.73,110.1058
Nifty Bank,01-01-2008,25.48,4.36,0.73,111.0928
Nifty Bank,02-01-2008,26.36,4.51,0.7,118.8836
Nifty Bank,03-01-2008,25.98,4.45,0.71,115.611
Nifty Bank,04-01-2008,26.32,4.51,0.7,118.7032
Nifty Bank,07-01-2008,26.73,4.58,0.69,122.4234
Nifty Bank,08-01-2008,26.63,4.56,0.7,121.4328
Nifty Bank,09-01-2008,26.34,4.54,0.7,119.5836
Nifty Bank,10-01-2008,26.24,4.52,0.7,118.6048
Nifty Bank,11-01-2008,27.09,4.67,0.68,126.5103
Nifty Bank,14-01-2008,27.44,4.73,0.67,129.7912
Nifty Bank,15-01-2008,26.85,4.63,0.69,124.3155
Nifty Bank,16-01-2008,26.54,4.57,0.69,121.2878
Nifty Bank,17-01-2008,26.32,4.53,0.7,119.2296
Nifty Bank,18-01-2008,24.98,4.3,0.74,107.414
Nifty Bank,21-01-2008,22.75,3.99,0.79,90.7725
Nifty Bank,22-01-2008,21.39,3.84,0.83,82.1376
Nifty Bank,23-01-2008,22.58,4.09,0.77,92.3522
Nifty Bank,24-01-2008,22.16,4.04,0.79,89.5264
Nifty Bank,25-01-2008,22.84,4.31,0.74,98.4404
Nifty Bank,28-01-2008,23.98,4.53,0.7,108.6294
Nifty Bank,29-01-2008,23.17,4.37,0.72,101.2529
Nifty Bank,30-01-2008,22.57,4.3,0.74,97.051
Nifty Bank,31-01-2008,22.15,4.22,0.75,93.473
Nifty Bank,01-02-2008,22.39,4.26,0.74,95.3814
Nifty Bank,04-02-2008,22.95,4.37,0.73,100.2915
Nifty Bank,05-02-2008,22.56,4.3,0.74,97.008
Nifty Bank,06-02-2008,22.05,4.2,0.76,92.61
Nifty Bank,07-02-2008,21.51,4.1,0.77,88.191
Nifty Bank,08-02-2008,21.16,4.03,0.79,85.2748
Nifty Bank,11-02-2008,20.21,3.85,0.82,77.8085
Nifty Bank,12-02-2008,20.5,3.9,0.81,79.95
Nifty Bank,13-02-2008,21.07,4.01,0.79,84.4907
Nifty Bank,14-02-2008,21.98,4.18,0.76,91.8764
Nifty Bank,15-02-2008,22.59,4.3,0.74,97.137
Nifty Bank,18-02-2008,22.65,4.31,0.73,97.6215
Nifty Bank,19-02-2008,22.7,4.32,0.73,98.064
Nifty Bank,20-02-2008,21.99,4.19,0.76,92.1381
Nifty Bank,21-02-2008,21.55,4.1,0.77,88.355
Nifty Bank,22-02-2008,20.92,3.98,0.8,83.2616
Nifty Bank,25-02-2008,20.87,3.97,0.8,82.8539
Nifty Bank,26-02-2008,21.06,4.01,0.79,84.4506
Nifty Bank,27-02-2008,21,4,0.79,84
Nifty Bank,28-02-2008,20.73,3.95,0.8,81.8835
Nifty Bank,29-02-2008,20.93,3.98,0.8,83.3014
Nifty Bank,03-03-2008,19.38,3.69,0.86,71.5122
Nifty Bank,04-03-2008,18.63,3.55,0.89,66.1365
Nifty Bank,05-03-2008,18.28,3.48,0.91,63.6144
Nifty Bank,07-03-2008,17.51,3.33,0.95,58.3083
Nifty Bank,10-03-2008,17.52,3.34,0.95,58.5168
Nifty Bank,11-03-2008,17.72,3.37,0.94,59.7164
Nifty Bank,12-03-2008,17.68,3.37,0.94,59.5816
Nifty Bank,13-03-2008,16.66,3.07,1,51.1462
Nifty Bank,14-03-2008,17.25,3.07,0.96,52.9575
Nifty Bank,17-03-2008,15.92,2.83,1.04,45.0536
Nifty Bank,18-03-2008,15.71,2.8,1.05,43.988
Nifty Bank,19-03-2008,15.68,2.79,1.05,43.7472
Nifty Bank,24-03-2008,16.11,2.87,1.03,46.2357
Nifty Bank,25-03-2008,17.35,3.09,0.95,53.6115
Nifty Bank,26-03-2008,17.29,3.08,0.96,53.2532
Nifty Bank,27-03-2008,16.92,3.01,0.98,50.9292
Nifty Bank,28-03-2008,17.09,3.04,0.97,51.9536
Nifty Bank,31-03-2008,16.16,2.88,1.02,46.5408
Nifty Bank,01-04-2008,16.04,2.86,1.03,45.8744
Nifty Bank,02-04-2008,16.44,2.93,1,48.1692
Nifty Bank,03-04-2008,16.38,2.92,1.01,47.8296
Nifty Bank,04-04-2008,15.89,2.83,1.04,44.9687
Nifty Bank,07-04-2008,16.59,2.95,1,48.9405
Nifty Bank,08-04-2008,16.66,2.97,0.99,49.4802
Nifty Bank,09-04-2008,17.14,3.05,0.96,52.277
Nifty Bank,10-04-2008,16.69,2.97,0.99,49.5693
Nifty Bank,11-04-2008,16.6,2.96,0.99,49.136
Nifty Bank,15-04-2008,16.79,2.99,0.98,50.2021
Nifty Bank,16-04-2008,16.88,3,0.98,50.64
Nifty Bank,17-04-2008,17.4,3.1,0.95,53.94
Nifty Bank,21-04-2008,17.91,3.21,0.92,57.4911
Nifty Bank,22-04-2008,18.14,3.25,0.9,58.955
Nifty Bank,23-04-2008,17.67,3.19,0.92,56.3673
Nifty Bank,24-04-2008,17.6,3.19,0.92,56.144
Nifty Bank,25-04-2008,18.14,3.29,0.89,59.6806
Nifty Bank,28-04-2008,17.82,3.28,0.9,58.4496
Nifty Bank,29-04-2008,18.17,3.34,0.88,60.6878
Nifty Bank,30-04-2008,17.67,3.3,0.89,58.311
Nifty Bank,02-05-2008,18.23,3.4,0.86,61.982
Nifty Bank,05-05-2008,17.88,3.39,0.87,60.6132
Nifty Bank,06-05-2008,17.79,3.38,0.87,60.1302
Nifty Bank,07-05-2008,17.41,3.35,0.88,58.3235
Nifty Bank,08-05-2008,16.91,3.25,0.9,54.9575
Nifty Bank,09-05-2008,16.39,3.15,0.93,51.6285
Nifty Bank,12-05-2008,16.46,3.17,0.93,52.1782
Nifty Bank,13-05-2008,16.48,3.17,0.93,52.2416
Nifty Bank,14-05-2008,16.45,3.17,0.93,52.1465
Nifty Bank,15-05-2008,16.64,3.25,0.91,54.08
Nifty Bank,16-05-2008,16.94,3.3,0.89,55.902
Nifty Bank,20-05-2008,16.51,3.22,0.91,53.1622
Nifty Bank,21-05-2008,16.32,3.19,0.92,52.0608
Nifty Bank,22-05-2008,15.82,3.09,0.95,48.8838
Nifty Bank,23-05-2008,15.52,3.03,0.97,47.0256
Nifty Bank,26-05-2008,14.98,2.56,1.08,38.3488
Nifty Bank,27-05-2008,14.62,2.5,1.1,36.55
Nifty Bank,28-05-2008,15.03,2.57,1.07,38.6271
Nifty Bank,29-05-2008,14.58,2.49,1.11,36.3042
Nifty Bank,30-05-2008,14.6,2.49,1.1,36.354
Nifty Bank,02-06-2008,14.07,2.4,1.15,33.768
Nifty Bank,03-06-2008,13.97,2.39,1.15,33.3883
Nifty Bank,04-06-2008,13.56,2.32,1.19,31.4592
Nifty Bank,05-06-2008,13.77,2.35,1.17,32.3595
Nifty Bank,06-06-2008,13.62,2.33,1.18,31.7346
Nifty Bank,09-06-2008,13.19,2.25,1.22,29.6775
Nifty Bank,10-06-2008,12.89,1.93,1.47,24.8777
Nifty Bank,11-06-2008,13.24,1.98,1.43,26.2152
Nifty Bank,12-06-2008,13.3,1.99,1.42,26.467
Nifty Bank,13-06-2008,13.29,1.99,1.42,26.4471
Nifty Bank,16-06-2008,13.59,2.03,1.39,27.5877
Nifty Bank,17-06-2008,14.25,2.13,1.33,30.3525
Nifty Bank,18-06-2008,13.75,2.06,1.38,28.325
Nifty Bank,19-06-2008,13.21,1.98,1.43,26.1558
Nifty Bank,20-06-2008,12.77,1.91,1.48,24.3907
Nifty Bank,23-06-2008,12.41,1.86,1.52,23.0826
Nifty Bank,24-06-2008,12.18,1.82,1.55,22.1676
Nifty Bank,25-06-2008,12.16,1.82,1.56,22.1312
Nifty Bank,26-06-2008,12.22,1.83,1.55,22.3626
Nifty Bank,27-06-2008,11.56,1.73,1.64,19.9988
Nifty Bank,30-06-2008,11.15,1.67,1.7,18.6205
Nifty Bank,01-07-2008,10.5,1.57,1.8,16.485
Nifty Bank,02-07-2008,11.15,1.67,1.7,18.6205
Nifty Bank,03-07-2008,10.76,1.61,1.76,17.3236
Nifty Bank,04-07-2008,11.37,1.47,1.8,16.7139
Nifty Bank,07-07-2008,11.56,1.5,1.77,17.34
Nifty Bank,08-07-2008,11.63,1.51,1.76,17.5613
Nifty Bank,09-07-2008,12.17,1.58,1.68,19.2286
Nifty Bank,10-07-2008,12.16,1.58,1.68,19.2128
Nifty Bank,11-07-2008,11.94,1.55,1.71,18.507
Nifty Bank,14-07-2008,11.78,1.54,1.72,18.1412
Nifty Bank,15-07-2008,10.95,1.43,1.86,15.6585
Nifty Bank,16-07-2008,10.69,1.39,1.9,14.8591
Nifty Bank,17-07-2008,11.39,1.49,1.78,16.9711
Nifty Bank,18-07-2008,12.19,1.59,1.67,19.3821
Nifty Bank,21-07-2008,12.74,1.65,1.6,21.021
Nifty Bank,22-07-2008,13.17,1.71,1.55,22.5207
Nifty Bank,23-07-2008,14.42,1.85,1.44,26.677
Nifty Bank,24-07-2008,14.13,1.81,1.47,25.5753
Nifty Bank,25-07-2008,13.4,1.72,1.54,23.048
Nifty Bank,28-07-2008,13.1,1.72,1.54,22.532
Nifty Bank,29-07-2008,11.98,1.58,1.69,18.9284
Nifty Bank,30-07-2008,12.59,1.67,1.6,21.0253
Nifty Bank,31-07-2008,12.62,1.67,1.59,21.0754
Nifty Bank,01-08-2008,13.13,1.74,1.53,22.8462
Nifty Bank,04-08-2008,13.19,1.75,1.52,23.0825
Nifty Bank,05-08-2008,14.03,1.86,1.43,26.0958
Nifty Bank,06-08-2008,13.93,1.84,1.44,25.6312
Nifty Bank,07-08-2008,14.01,1.85,1.44,25.9185
Nifty Bank,08-08-2008,14.2,1.88,1.42,26.696
Nifty Bank,11-08-2008,14.8,1.96,1.36,29.008
Nifty Bank,12-08-2008,14.29,1.89,1.41,27.0081
Nifty Bank,13-08-2008,14.03,1.86,1.43,26.0958
Nifty Bank,14-08-2008,13.28,1.76,1.52,23.3728
Nifty Bank,18-08-2008,13.24,1.75,1.52,23.17
Nifty Bank,19-08-2008,13.19,1.75,1.52,23.0825
Nifty Bank,20-08-2008,13.27,1.76,1.52,23.3552
Nifty Bank,21-08-2008,12.58,1.66,1.6,20.8828
Nifty Bank,22-08-2008,12.72,1.68,1.58,21.3696
Nifty Bank,25-08-2008,12.91,1.71,1.56,22.0761
Nifty Bank,26-08-2008,13.09,1.73,1.54,22.6457
Nifty Bank,27-08-2008,12.82,1.7,1.57,21.794
Nifty Bank,28-08-2008,12.6,1.67,1.6,21.042
Nifty Bank,29-08-2008,13.44,1.78,1.5,23.9232
Nifty Bank,01-09-2008,13.5,1.79,1.49,24.165
Nifty Bank,02-09-2008,14.33,1.9,1.4,27.227
Nifty Bank,04-09-2008,14.3,1.89,1.41,27.027
Nifty Bank,05-09-2008,13.85,1.83,1.45,25.3455
Nifty Bank,08-09-2008,14.4,1.9,1.4,27.36
Nifty Bank,09-09-2008,14.19,1.88,1.42,26.6772
Nifty Bank,10-09-2008,14.15,1.87,1.42,26.4605
Nifty Bank,11-09-2008,13.94,1.84,1.44,25.6496
Nifty Bank,12-09-2008,13.64,1.8,1.48,24.552
Nifty Bank,15-09-2008,13.21,1.75,1.52,23.1175
Nifty Bank,16-09-2008,13.51,1.79,1.49,24.1829
Nifty Bank,17-09-2008,13.02,1.72,1.55,22.3944
Nifty Bank,18-09-2008,13.38,1.77,1.5,23.6826
Nifty Bank,19-09-2008,13.9,1.84,1.45,25.576
Nifty Bank,22-09-2008,13.88,1.84,1.45,25.5392
Nifty Bank,23-09-2008,13.29,1.76,1.51,23.3904
Nifty Bank,24-09-2008,13.46,1.78,1.5,23.9588
Nifty Bank,25-09-2008,13.39,1.77,1.5,23.7003
Nifty Bank,26-09-2008,12.84,1.7,1.57,21.828
Nifty Bank,29-09-2008,12.2,1.61,1.65,19.642
Nifty Bank,30-09-2008,12.78,1.69,1.57,21.5982
Nifty Bank,01-10-2008,13.18,1.74,1.53,22.9332
Nifty Bank,03-10-2008,12.76,1.69,1.58,21.5644
Nifty Bank,06-10-2008,12.25,1.62,1.64,19.845
Nifty Bank,07-10-2008,12.02,1.59,1.67,19.1118
Nifty Bank,08-10-2008,11.5,1.52,1.75,17.48
Nifty Bank,10-10-2008,10.88,1.44,1.85,15.6672
Nifty Bank,13-10-2008,12.02,1.6,1.66,19.232
Nifty Bank,14-10-2008,12.2,1.63,1.64,19.886
Nifty Bank,15-10-2008,11.86,1.58,1.68,18.7388
Nifty Bank,16-10-2008,11.99,1.6,1.67,19.184
Nifty Bank,17-10-2008,11.26,1.51,1.76,17.0026
Nifty Bank,20-10-2008,11.42,1.54,1.73,17.5868
Nifty Bank,21-10-2008,11.71,1.58,1.69,18.5018
Nifty Bank,22-10-2008,10.87,1.48,1.79,16.0876
Nifty Bank,23-10-2008,10.52,1.44,1.85,15.1488
Nifty Bank,24-10-2008,9.19,1.26,2.12,11.5794
Nifty Bank,27-10-2008,8.46,1.19,2.23,10.0674
Nifty Bank,28-10-2008,8.92,1.26,2.12,11.2392
Nifty Bank,29-10-2008,8.85,1.25,2.13,11.0625
Nifty Bank,31-10-2008,9.29,1.32,2.02,12.2628
Nifty Bank,03-11-2008,10.02,1.42,1.87,14.2284
Nifty Bank,04-11-2008,10.73,1.52,1.75,16.3096
Nifty Bank,05-11-2008,10.53,1.49,1.78,15.6897
Nifty Bank,06-11-2008,10.15,1.44,1.85,14.616
Nifty Bank,07-11-2008,10.37,1.47,1.81,15.2439
Nifty Bank,10-11-2008,10.81,1.53,1.74,16.5393
Nifty Bank,11-11-2008,10.17,1.44,1.85,14.6448
Nifty Bank,12-11-2008,9.76,1.38,1.92,13.4688
Nifty Bank,14-11-2008,9.7,1.37,1.94,13.289
Nifty Bank,17-11-2008,9.34,1.32,2.01,12.3288
Nifty Bank,18-11-2008,8.93,1.27,2.1,11.3411
Nifty Bank,19-11-2008,8.7,1.23,2.16,10.701
Nifty Bank,20-11-2008,8.4,1.19,2.24,9.996
Nifty Bank,21-11-2008,8.84,1.25,2.12,11.05
Nifty Bank,24-11-2008,8.56,1.21,2.19,10.3576
Nifty Bank,25-11-2008,8.33,1.18,2.25,9.8294
Nifty Bank,26-11-2008,8.77,1.24,2.14,10.8748
Nifty Bank,28-11-2008,8.82,1.25,2.13,11.025
Nifty Bank,01-12-2008,8.48,1.2,2.22,10.176
Nifty Bank,02-12-2008,8.43,1.19,2.23,10.0317
Nifty Bank,03-12-2008,8.67,1.23,2.16,10.6641
Nifty Bank,04-12-2008,9.14,1.3,2.05,11.882
Nifty Bank,05-12-2008,8.96,1.27,2.1,11.3792
Nifty Bank,08-12-2008,9.1,1.29,2.06,11.739
Nifty Bank,10-12-2008,9.35,1.33,2.01,12.4355
Nifty Bank,11-12-2008,9.45,1.34,1.99,12.663
Nifty Bank,12-12-2008,9.57,1.36,1.96,13.0152
Nifty Bank,15-12-2008,9.68,1.37,1.94,13.2616
Nifty Bank,16-12-2008,9.91,1.4,1.9,13.874
Nifty Bank,17-12-2008,9.84,1.4,1.91,13.776
Nifty Bank,18-12-2008,10.53,1.49,1.78,15.6897
Nifty Bank,19-12-2008,10.57,1.5,1.78,15.855
Nifty Bank,22-12-2008,10.35,1.47,1.81,15.2145
Nifty Bank,23-12-2008,9.99,1.42,1.88,14.1858
Nifty Bank,24-12-2008,10.13,1.44,1.85,14.5872
Nifty Bank,26-12-2008,9.84,1.4,1.91,13.776
Nifty Bank,29-12-2008,10.18,1.44,1.84,14.6592
Nifty Bank,30-12-2008,10.4,1.47,1.8,15.288
Nifty Bank,31-12-2008,10.28,1.46,1.83,15.0088
Nifty Bank,01-01-2009,10.52,1.49,1.79,15.6748
Nifty Bank,02-01-2009,10.68,1.51,1.76,16.1268
Nifty Bank,05-01-2009,11.02,1.56,1.7,17.1912
Nifty Bank,06-01-2009,11.09,1.57,1.69,17.4113
Nifty Bank,07-01-2009,10.25,1.45,1.83,14.8625
Nifty Bank,09-01-2009,10.01,1.43,1.86,14.3143
Nifty Bank,12-01-2009,9.59,1.37,1.94,13.1383
Nifty Bank,13-01-2009,9.51,1.36,1.96,12.9336
Nifty Bank,14-01-2009,9.69,1.38,1.92,13.3722
Nifty Bank,15-01-2009,9.08,1.31,2.04,11.8948
Nifty Bank,16-01-2009,9.28,1.33,1.99,12.3424
Nifty Bank,19-01-2009,9.2,1.32,2.01,12.144
Nifty Bank,20-01-2009,8.92,1.28,2.08,11.4176
Nifty Bank,21-01-2009,8.61,1.24,2.15,10.6764
Nifty Bank,22-01-2009,8.58,1.25,2.13,10.725
Nifty Bank,23-01-2009,7.99,1.19,2.24,9.5081
Nifty Bank,27-01-2009,8.02,1.22,2.18,9.7844
Nifty Bank,28-01-2009,8.29,1.26,2.1,10.4454
Nifty Bank,29-01-2009,8.27,1.27,2.09,10.5029
Nifty Bank,30-01-2009,8.3,1.3,2.05,10.79
Nifty Bank,02-02-2009,7.89,1.23,2.16,9.7047
Nifty Bank,03-02-2009,7.92,1.24,2.15,9.8208
Nifty Bank,04-02-2009,7.91,1.24,2.15,9.8084
Nifty Bank,05-02-2009,7.88,1.23,2.16,9.6924
Nifty Bank,06-02-2009,8.07,1.26,2.11,10.1682
Nifty Bank,09-02-2009,8.3,1.3,2.05,10.79
Nifty Bank,10-02-2009,8.41,1.32,2.02,11.1012
Nifty Bank,11-02-2009,8.39,1.31,2.03,10.9909
Nifty Bank,12-02-2009,8.32,1.3,2.04,10.816
Nifty Bank,13-02-2009,8.5,1.33,2,11.305
Nifty Bank,16-02-2009,8.1,1.27,2.1,10.287
Nifty Bank,17-02-2009,7.75,1.21,2.19,9.3775
Nifty Bank,18-02-2009,7.59,1.19,2.24,9.0321
Nifty Bank,19-02-2009,7.56,1.18,2.25,8.9208
Nifty Bank,20-02-2009,7.32,1.15,2.32,8.418
Nifty Bank,24-02-2009,7.22,1.13,2.36,8.1586
Nifty Bank,25-02-2009,7.28,1.14,2.34,8.2992
Nifty Bank,26-02-2009,7.14,1.12,2.38,7.9968
Nifty Bank,27-02-2009,7.25,1.13,2.35,8.1925
Nifty Bank,02-03-2009,6.92,1.08,2.46,7.4736
Nifty Bank,03-03-2009,6.77,1.06,2.51,7.1762
Nifty Bank,04-03-2009,6.68,1.05,2.55,7.014
Nifty Bank,05-03-2009,6.42,1,2.65,6.42
Nifty Bank,06-03-2009,6.43,1.01,2.64,6.4943
Nifty Bank,09-03-2009,6.22,0.97,2.74,6.0334
Nifty Bank,12-03-2009,6.41,1,2.65,6.41
Nifty Bank,13-03-2009,6.76,1.06,2.51,7.1656
Nifty Bank,16-03-2009,6.96,1.09,2.44,7.5864
Nifty Bank,17-03-2009,6.79,1.06,2.51,7.1974
Nifty Bank,18-03-2009,6.94,1.09,2.45,7.5646
Nifty Bank,19-03-2009,7.01,1.1,2.43,7.711
Nifty Bank,20-03-2009,6.87,1.08,2.47,7.4196
Nifty Bank,23-03-2009,7.34,1.15,2.32,8.441
Nifty Bank,24-03-2009,7.46,1.17,2.28,8.7282
Nifty Bank,25-03-2009,7.68,1.2,2.21,9.216
Nifty Bank,26-03-2009,7.98,1.25,2.13,9.975
Nifty Bank,27-03-2009,8.2,1.28,2.07,10.496
Nifty Bank,30-03-2009,7.51,1.18,2.26,8.8618
Nifty Bank,31-03-2009,7.69,1.2,2.21,9.228
Nifty Bank,01-04-2009,7.84,1.23,2.17,9.6432
Nifty Bank,02-04-2009,8.24,1.29,2.06,10.6296
Nifty Bank,06-04-2009,8.35,1.31,2.04,10.9385
Nifty Bank,08-04-2009,8.34,1.31,2.04,10.9254
Nifty Bank,09-04-2009,8.54,1.34,1.99,11.4436
Nifty Bank,13-04-2009,8.97,1.4,1.9,12.558
Nifty Bank,15-04-2009,9.4,1.47,1.81,13.818
Nifty Bank,16-04-2009,9.15,1.43,1.86,13.0845
Nifty Bank,17-04-2009,9.41,1.47,1.81,13.8327
Nifty Bank,20-04-2009,9.33,1.46,1.82,13.6218
Nifty Bank,21-04-2009,8.97,1.41,1.88,12.6477
Nifty Bank,22-04-2009,8.89,1.4,1.9,12.446
Nifty Bank,23-04-2009,9.18,1.45,1.84,13.311
Nifty Bank,24-04-2009,9.4,1.49,1.78,14.006
Nifty Bank,27-04-2009,9.48,1.51,1.76,14.3148
Nifty Bank,28-04-2009,9.02,1.44,1.85,12.9888
Nifty Bank,29-04-2009,9.29,1.5,1.78,13.935
Nifty Bank,04-05-2009,9.97,1.6,1.66,15.952
Nifty Bank,05-05-2009,10.13,1.63,1.63,16.5119
Nifty Bank,06-05-2009,9.86,1.59,1.68,15.6774
Nifty Bank,07-05-2009,10.12,1.63,1.64,16.4956
Nifty Bank,08-05-2009,9.81,1.58,1.69,15.4998
Nifty Bank,11-05-2009,9.42,1.56,1.71,14.6952
Nifty Bank,12-05-2009,9.84,1.63,1.64,16.0392
Nifty Bank,13-05-2009,9.73,1.61,1.65,15.6653
Nifty Bank,14-05-2009,9.68,1.6,1.66,15.488
Nifty Bank,15-05-2009,10.03,1.66,1.6,16.6498
Nifty Bank,18-05-2009,11.92,1.97,1.35,23.4824
Nifty Bank,19-05-2009,12.8,2.12,1.26,27.136
Nifty Bank,20-05-2009,12.59,2.08,1.28,26.1872
Nifty Bank,21-05-2009,12.09,2.02,1.32,24.4218
Nifty Bank,22-05-2009,12.27,2.05,1.3,25.1535
Nifty Bank,25-05-2009,12.32,2.06,1.29,25.3792
Nifty Bank,26-05-2009,11.94,1.97,1.39,23.5218
Nifty Bank,27-05-2009,12.58,2.07,1.32,26.0406
Nifty Bank,28-05-2009,12.8,2.11,1.3,27.008
Nifty Bank,29-05-2009,12.93,2.13,1.29,27.5409
Nifty Bank,01-06-2009,12.84,2.11,1.3,27.0924
Nifty Bank,02-06-2009,12.8,2.11,1.3,27.008
Nifty Bank,03-06-2009,12.66,2.08,1.31,26.3328
Nifty Bank,04-06-2009,12.82,2.11,1.3,27.0502
Nifty Bank,05-06-2009,12.8,2.11,1.3,27.008
Nifty Bank,08-06-2009,12.16,2,1.37,24.32
Nifty Bank,09-06-2009,12.53,2.06,1.33,25.8118
Nifty Bank,10-06-2009,12.8,2.11,1.3,27.008
Nifty Bank,11-06-2009,12.64,2.08,1.32,26.2912
Nifty Bank,12-06-2009,12.35,2,1.35,24.7
Nifty Bank,15-06-2009,12.35,2,1.35,24.7
Nifty Bank,16-06-2009,12.69,2.06,1.31,26.1414
Nifty Bank,17-06-2009,12.35,2,1.35,24.7
Nifty Bank,18-06-2009,12.35,2,1.35,24.7
Nifty Bank,19-06-2009,12.6,2.04,1.32,25.704
Nifty Bank,22-06-2009,12.61,2.04,1.32,25.7244
Nifty Bank,23-06-2009,12.37,2,1.34,24.74
Nifty Bank,24-06-2009,12.4,2.01,1.34,24.924
Nifty Bank,25-06-2009,12.42,2.01,1.34,24.9642
Nifty Bank,26-06-2009,12.91,2.09,1.29,26.9819
